direction_color,rowDate,rowDateRaw,rowDateTimestamp,last_close,last_open,last_max,last_min,volume,volumeRaw,change_precent,last_closeRaw,last_openRaw,last_maxRaw,last_minRaw,change_precentRaw
redFont,"Apr 16, 2020",1586995200,2020-04-16T00:00:00Z,"77,812","78,837","80,167","77,452",9.03M,9028399,-1.29,77811.85156250000000,78836.71875000000000,80167.21875000000000,77452.35937500000000,-1.2934041344335576
redFont,"Apr 15, 2020",1586908800,2020-04-15T00:00:00Z,"78,831","79,911","80,035","77,546",9.76M,9758433,-1.36,78831.46093750000000,79911.32812500000000,80034.78125000000000,77545.67187500000000,-1.3600109486732066
greenFont,"Apr 14, 2020",1586822400,2020-04-14T00:00:00Z,"79,918","78,848","81,668","78,848",8.59M,8593606,1.37,79918.35937500000000,78847.67187500000000,81667.81250000000000,78847.67187500000000,1.3731563370671942
greenFont,"Apr 13, 2020",1586736000,2020-04-13T00:00:00Z,"78,836","77,682","78,836","76,405",7.65M,7651293,1.49,78835.82031250000000,77681.93750000000000,78835.82031250000000,76405.35937500000000,1.485393966261462
redFont,"Apr 09, 2020",1586390400,2020-04-09T00:00:00Z,"77,682","78,640","80,428","77,457",10.75M,10748704,-1.20,77681.93750000000000,78639.74218750000000,80427.60156250000000,77456.85937500000000,-1.1989625148214653
greenFont,"Apr 08, 2020",1586304000,2020-04-08T00:00:00Z,"78,625","76,335","79,058","76,115",10.21M,10206330,2.97,78624.61718750000000,76334.78906250000000,79058.13281250000000,76115.18750000000000,2.9682818496238323
greenFont,"Apr 07, 2020",1586217600,2020-04-07T00:00:00Z,"76,358","74,078","79,855","74,078",11.29M,11286506,3.08,76358.09375000000000,74078.00781250000000,79855.47656250000000,74078.00781250000000,3.0849539110554085
greenFont,"Apr 06, 2020",1586131200,2020-04-06T00:00:00Z,"74,073","69,556","75,260","69,556",9.69M,9685375,6.52,74072.97656250000000,69555.60937500000000,75259.70312500000000,69555.60937500000000,6.52225056421844
redFont,"Apr 03, 2020",1585872000,2020-04-03T00:00:00Z,"69,538","72,241","72,241","67,802",10.41M,10411316,-3.76,69537.56250000000000,72241.09375000000000,72241.09375000000000,67802.46875000000000,-3.7588489219212358
greenFont,"Apr 02, 2020",1585785600,2020-04-02T00:00:00Z,"72,253","70,969","73,861","70,957",10.54M,10540157,1.81,72253.46093750000000,70968.53125000000000,73861.00000000000000,70956.84375000000000,1.8131852768100534
redFont,"Apr 01, 2020",1585699200,2020-04-01T00:00:00Z,"70,967","73,011","73,011","69,569",10.09M,10093470,-2.81,70966.70312500000000,73010.78125000000000,73010.78125000000000,69568.56250000000000,-2.8116426964491312
redFont,"Mar 31, 2020",1585612800,2020-03-31T00:00:00Z,"73,020","74,629","75,511","72,385",11.14M,11141469,-2.17,73019.75781250000000,74629.42187500000000,75511.03125000000000,72385.14062500000000,-2.1700564159821174
greenFont,"Mar 30, 2020",1585526400,2020-03-30T00:00:00Z,"74,639","73,431","75,430","73,184",9.03M,9032163,1.65,74639.47656250000000,73430.64843750000000,75429.74218750000000,73184.21875000000000,1.6488021343810606
redFont,"Mar 27, 2020",1585267200,2020-03-27T00:00:00Z,"73,429","77,708","77,708","73,057",10.30M,10301442,-5.51,73428.78125000000000,77707.88281250000000,77707.88281250000000,73057.11718750000000,-5.5088070216499
greenFont,"Mar 26, 2020",1585180800,2020-03-26T00:00:00Z,"77,710","74,956","78,846","74,923",12.76M,12757962,3.67,77709.65625000000000,74956.04687500000000,78846.34375000000000,74923.27343750000000,3.6742912181414136
greenFont,"Mar 25, 2020",1585094400,2020-03-25T00:00:00Z,"74,956","69,727","76,714","69,360",12.95M,12951102,7.50,74955.57031250000000,69727.11718750000000,76713.92968750000000,69359.57812500000000,7.49508982841009
greenFont,"Mar 24, 2020",1585008000,2020-03-24T00:00:00Z,"69,729","63,604","71,535","63,604",11.68M,11679944,9.69,69729.29687500000000,63604.42187500000000,71535.43750000000000,63604.42187500000000,9.689653131903917
redFont,"Mar 23, 2020",1584921600,2020-03-23T00:00:00Z,"63,570","67,067","67,604","62,161",11.96M,11962244,-5.22,63569.62109375000000,67067.03125000000000,67603.82812500000000,62161.37890625000000,-5.218088131246594
redFont,"Mar 20, 2020",1584662400,2020-03-20T00:00:00Z,"67,069","68,344","72,247","66,120",15.15M,15152416,-1.85,67069.35937500000000,68344.38281250000000,72247.42968750000000,66120.06250000000000,-1.847511053030537
greenFont,"Mar 19, 2020",1584576000,2020-03-19T00:00:00Z,"68,332","66,883","70,071","61,691",16.14M,16144708,2.15,68331.79687500000000,66882.79687500000000,70071.32812500000000,61690.53125000000000,2.1479105416444675
redFont,"Mar 18, 2020",1584489600,2020-03-18T00:00:00Z,"66,895","74,576","74,576","63,547",16.75M,16751537,-10.35,66894.95312500000000,74576.38281250000000,74576.38281250000000,63546.73828125000000,-10.349201921849707
greenFont,"Mar 17, 2020",1584403200,2020-03-17T00:00:00Z,"74,617","71,178","77,255","70,783",14.95M,14945914,4.85,74617.24218750000000,71177.56250000000000,77254.59375000000000,70782.50000000000000,4.846550473077037
redFont,"Mar 16, 2020",1584316800,2020-03-16T00:00:00Z,"71,168","82,565","82,565","70,855",12.85M,12847806,-13.92,71168.04687500000000,82564.88281250000000,82564.88281250000000,70854.82031250000000,-13.92132420503815
greenFont,"Mar 13, 2020",1584057600,2020-03-13T00:00:00Z,"82,678","72,621","83,758","72,621",15.77M,15766319,13.91,82677.90625000000000,72621.49218750000000,83757.50781250000000,72621.49218750000000,13.90882189714209
redFont,"Mar 12, 2020",1583971200,2020-03-12T00:00:00Z,"72,583","85,103","85,103","68,488",12.01M,12008728,-14.78,72582.53125000000000,85103.18750000000000,85103.18750000000000,68488.28906250000000,-14.780361780808033
redFont,"Mar 11, 2020",1583884800,2020-03-11T00:00:00Z,"85,171","92,202","92,202","80,796",11.79M,11786885,-7.64,85171.13281250000000,92202.14843750000000,92202.14843750000000,80795.50000000000000,-7.637994376560348
greenFont,"Mar 10, 2020",1583798400,2020-03-10T00:00:00Z,"92,214","86,071","92,230","86,071",13.53M,13531683,7.14,92214.46875000000000,86070.96093750000000,92230.27343750000000,86070.96093750000000,7.142401985657647
redFont,"Mar 09, 2020",1583712000,2020-03-09T00:00:00Z,"86,067","97,982","97,982","85,880",14.65M,14645514,-12.17,86067.20312500000000,97982.07812500000000,97982.07812500000000,85879.64062500000000,-12.17343173049304
redFont,"Mar 06, 2020",1583452800,2020-03-06T00:00:00Z,"97,997","102,231","102,231","96,886",11.86M,11864182,-4.14,97996.77343750000000,102230.50000000000000,102230.50000000000000,96885.82812500000000,-4.143924871550235
redFont,"Mar 05, 2020",1583366400,2020-03-05T00:00:00Z,"102,233","107,217","107,217","100,536",8.60M,8598633,-4.65,102233.24218750000000,107216.56250000000000,107216.56250000000000,100536.14843750000000,-4.654710121168405
greenFont,"Mar 04, 2020",1583280000,2020-03-04T00:00:00Z,"107,224","105,540","107,809","105,042",8.41M,8410529,1.60,107224.21875000000000,105540.27343750000000,107808.90625000000000,105042.10937500000000,1.5985634204309294
redFont,"Mar 03, 2020",1583193600,2020-03-03T00:00:00Z,"105,537","106,630","108,804","104,405",9.39M,9385585,-1.02,105537.14062500000000,106630.34375000000000,108803.57812500000000,104404.82031250000000,-1.0206438252140306
greenFont,"Mar 02, 2020",1583107200,2020-03-02T00:00:00Z,"106,625","104,260","107,220","103,779",8.86M,8858378,2.36,106625.40625000000000,104259.50781250000000,107220.02343750000000,103779.25781250000000,2.3555716114663903
greenFont,"Feb 28, 2020",1582848000,2020-02-28T00:00:00Z,"104,172","102,984","104,172","99,951",11.23M,11228396,1.15,104171.57031250000000,102983.53906250000000,104171.57031250000000,99950.96093750000000,1.153612762597906
redFont,"Feb 27, 2020",1582761600,2020-02-27T00:00:00Z,"102,984","105,711","106,656","102,984",11.24M,11237745,-2.59,102983.53906250000000,105710.70312500000000,106656.32031250000000,102983.53906250000000,-2.586827713777351
redFont,"Feb 26, 2020",1582675200,2020-02-26T00:00:00Z,"105,718","113,647","113,647","105,053",9.37M,9369808,-7.00,105718.28906250000000,113646.53125000000000,113646.53125000000000,105052.79687500000000,-7.004779392411167
redFont,"Feb 21, 2020",1582243200,2020-02-21T00:00:00Z,"113,681","114,585","114,585","112,661",5.90M,5896245,-0.79,113681.42187500000000,114584.96875000000000,114584.96875000000000,112661.31250000000000,-0.7896413175147349
redFont,"Feb 20, 2020",1582156800,2020-02-20T00:00:00Z,"114,586","116,518","116,552","114,379",6.79M,6793033,-1.66,114586.24218750000000,116517.59375000000000,116552.46093750000000,114379.14062500000000,-1.6575621760984058
greenFont,"Feb 19, 2020",1582070400,2020-02-19T00:00:00Z,"116,518","114,982","116,545","114,774",6.33M,6334074,1.34,116517.59375000000000,114981.89843750000000,116545.32031250000000,114774.03906250000000,1.339659945072033
redFont,"Feb 18, 2020",1581984000,2020-02-18T00:00:00Z,"114,977","115,309","115,309","113,532",5.55M,5548358,-0.29,114977.28906250000000,115309.21875000000000,115309.21875000000000,113532.03906250000000,-0.28773889089662685
greenFont,"Feb 17, 2020",1581897600,2020-02-17T00:00:00Z,"115,309","114,381","115,696","114,381",4.36M,4361637,0.81,115309.07812500000000,114381.35937500000000,115696.35156250000000,114381.35937500000000,0.8116466315787101
redFont,"Feb 14, 2020",1581638400,2020-02-14T00:00:00Z,"114,381","115,663","115,663","114,132",5.34M,5335938,-1.11,114380.71093750000000,115662.72656250000000,115662.72656250000000,114132.36718750000000,-1.1081280669556408
redFont,"Feb 13, 2020",1581552000,2020-02-13T00:00:00Z,"115,662","116,660","116,660","114,801",5.64M,5635739,-0.87,115662.39843750000000,116659.68750000000000,116659.68750000000000,114800.64062500000000,-0.8671453994227646
greenFont,"Feb 12, 2020",1581465600,2020-02-12T00:00:00Z,"116,674","115,371","117,581","115,371",8.16M,8159186,1.13,116674.13281250000000,115371.20312500000000,117580.92968750000000,115371.20312500000000,1.1298574607186433
greenFont,"Feb 11, 2020",1581379200,2020-02-11T00:00:00Z,"115,371","112,574","115,576","112,574",6.77M,6767906,2.49,115370.60937500000000,112573.78125000000000,115576.21093750000000,112573.78125000000000,2.4876122545093002
redFont,"Feb 10, 2020",1581292800,2020-02-10T00:00:00Z,"112,570","113,771","114,176","112,134",7.49M,7486343,-1.05,112570.29687500000000,113771.35156250000000,114176.46093750000000,112134.39843750000000,-1.0547500559137906
redFont,"Feb 07, 2020",1581033600,2020-02-07T00:00:00Z,"113,770","115,190","115,190","113,769",6.59M,6594123,-1.23,113770.28906250000000,115189.96875000000000,115189.96875000000000,113769.14062500000000,-1.2324681592554039
redFont,"Feb 06, 2020",1580947200,2020-02-06T00:00:00Z,"115,190","116,033","117,382","114,723",7.38M,7382406,-0.72,115189.96875000000000,116033.21875000000000,117381.82812500000000,114722.67968750000000,-0.7225003550118004
greenFont,"Feb 05, 2020",1580860800,2020-02-05T00:00:00Z,"116,028","115,563","117,701","115,562",7.17M,7173766,0.41,116028.27343750000000,115562.64843750000000,117700.53125000000000,115562.34375000000000,0.40807885251688175
greenFont,"Feb 04, 2020",1580774400,2020-02-04T00:00:00Z,"115,557","114,631","116,556","114,631",5.83M,5829429,0.81,115556.71093750000000,114630.57812500000000,116555.60937500000000,114630.57812500000000,0.8091305806036706
greenFont,"Feb 03, 2020",1580688000,2020-02-03T00:00:00Z,"114,629","113,761","115,299","113,467",5.51M,5512204,0.76,114629.21093750000000,113760.57031250000000,115299.46875000000000,113467.39843750000000,0.7635691545971037
redFont,"Jan 31, 2020",1580428800,2020-01-31T00:00:00Z,"113,761","115,518","115,518","113,148",6.22M,6219872,-1.53,113760.57031250000000,115518.20312500000000,115518.20312500000000,113148.35937500000000,-1.5299045706504286
greenFont,"Jan 30, 2020",1580342400,2020-01-30T00:00:00Z,"115,528","115,375","115,528","112,825",6.32M,6315625,0.12,115528.03906250000000,115374.99218750000000,115528.03906250000000,112825.49218750000000,0.12410235854741537
redFont,"Jan 29, 2020",1580256000,2020-01-29T00:00:00Z,"115,385","116,494","117,171","115,164",5.10M,5097764,-0.94,115384.84375000000000,116494.45312500000000,117171.28125000000000,115163.75000000000000,-0.9393393080792678
greenFont,"Jan 28, 2020",1580169600,2020-01-28T00:00:00Z,"116,479","114,482","116,797","114,475",5.23M,5229362,1.74,116478.97656250000000,114482.36718750000000,116796.70312500000000,114474.60937500000000,1.744497421670849
redFont,"Jan 27, 2020",1580083200,2020-01-27T00:00:00Z,"114,482","118,347","118,347","114,376",6.10M,6097751,-3.29,114481.84375000000000,118346.71875000000000,118346.71875000000000,114375.57812500000000,-3.289943740086406
redFont,"Jan 24, 2020",1579824000,2020-01-24T00:00:00Z,"118,376","119,528","119,593","118,108",4.78M,4778734,-0.96,118376.35937500000000,119527.63281250000000,119593.10156250000000,118108.29687500000000,-0.9631860101387382
greenFont,"Jan 23, 2020",1579737600,2020-01-23T00:00:00Z,"119,528","118,391","119,535","116,906",6.57M,6572407,0.96,119527.63281250000000,118391.45312500000000,119534.79687500000000,116905.95312500000000,0.9597604449332305
greenFont,"Jan 22, 2020",1579651200,2020-01-22T00:00:00Z,"118,391","117,035","118,401","117,035",5.77M,5765732,1.17,118391.35937500000000,117035.47656250000000,118400.97656250000000,117035.47656250000000,1.16668078612045
redFont,"Jan 21, 2020",1579564800,2020-01-21T00:00:00Z,"117,026","118,861","118,861","117,026",5.09M,5085603,-1.54,117026.03906250000000,118860.85156250000000,118860.85156250000000,117026.03906250000000,-1.544311403575941
greenFont,"Jan 20, 2020",1579478400,2020-01-20T00:00:00Z,"118,862","118,478","118,862","117,928",3.84M,3843533,0.32,118861.63281250000000,118478.38281250000000,118861.63281250000000,117927.53125000000000,0.3235495002974569
greenFont,"Jan 17, 2020",1579219200,2020-01-17T00:00:00Z,"118,478","116,710","118,479","116,710",4.95M,4947237,1.52,118478.29687500000000,116709.90625000000000,118478.95312500000000,116709.90625000000000,1.5201558909044828
greenFont,"Jan 16, 2020",1579132800,2020-01-16T00:00:00Z,"116,704","116,415","117,106","115,961",5.42M,5422683,0.25,116704.21093750000000,116414.88281250000000,117105.57812500000000,115961.42187500000000,0.24898938241680763
redFont,"Jan 15, 2020",1579046400,2020-01-15T00:00:00Z,"116,414","117,632","117,632","116,188",5.57M,5569418,-1.04,116414.35156250000000,117632.39843750000000,117632.39843750000000,116188.10937500000000,-1.0354688769243858
greenFont,"Jan 14, 2020",1578960000,2020-01-14T00:00:00Z,"117,632","117,325","117,705","116,610",5.36M,5361697,0.26,117632.39843750000000,117325.07812500000000,117705.15625000000000,116609.75000000000000,0.26176556683089136
greenFont,"Jan 13, 2020",1578873600,2020-01-13T00:00:00Z,"117,325","115,503","117,333","115,503",5.69M,5685142,1.58,117325.28125000000000,115502.53125000000000,117333.10937500000000,115502.53125000000000,1.577320693556292
redFont,"Jan 10, 2020",1578614400,2020-01-10T00:00:00Z,"115,503","115,948","116,745","114,952",4.78M,4783377,-0.38,115503.42187500000000,115947.75781250000000,116744.89843750000000,114952.34375000000000,-0.38266370105442743
redFont,"Jan 09, 2020",1578528000,2020-01-09T00:00:00Z,"115,947","116,248","116,820","115,411",5.95M,5953470,-0.26,115947.10937500000000,116247.52343750000000,116820.03906250000000,115410.67187500000000,-0.25800390063724743
redFont,"Jan 08, 2020",1578441600,2020-01-08T00:00:00Z,"116,247","116,667","117,335","115,693",5.91M,5910454,-0.36,116247.03125000000000,116667.32031250000000,117334.82031250000000,115693.02343750000000,-0.35564834503112897
redFont,"Jan 07, 2020",1578355200,2020-01-07T00:00:00Z,"116,662","116,872","117,076","115,965",4.85M,4854136,-0.18,116661.93750000000000,116871.72656250000000,117075.85156250000000,115965.38281250000000,-0.18479484536950747
redFont,"Jan 06, 2020",1578268800,2020-01-06T00:00:00Z,"116,878","117,707","117,707","116,269",6.57M,6569978,-0.70,116877.92187500000000,117706.65625000000000,117706.65625000000000,116268.68750000000000,-0.70406755352886
redFont,"Jan 03, 2020",1578009600,2020-01-03T00:00:00Z,"117,707","118,564","118,792","117,341",6.83M,6834513,-0.73,117706.65625000000000,118564.43750000000000,118791.85937500000000,117340.57031250000000,-0.73072670030757
greenFont,"Jan 02, 2020",1577923200,2020-01-02T00:00:00Z,"118,573","115,652","118,573","115,649",5.16M,5162711,2.53,118573.10156250000000,115651.95312500000000,118573.10156250000000,115648.96875000000000,2.531669427892552
redFont,"Dec 30, 2019",1577664000,2019-12-30T00:00:00Z,"115,645","116,530","117,086","115,599",3.67M,3667902,-0.76,115645.34375000000000,116530.28125000000000,117085.93750000000000,115599.15625000000000,-0.7625525522364756
redFont,"Dec 27, 2019",1577404800,2019-12-27T00:00:00Z,"116,534","117,205","117,803","115,995",3.91M,3905948,-0.57,116533.97656250000000,117205.09375000000000,117802.85937500000000,115995.11718750000000,-0.5709968197594856
greenFont,"Dec 26, 2019",1577318400,2019-12-26T00:00:00Z,"117,203","115,864","117,220","115,673",3.79M,3788903,1.16,117203.20312500000000,115864.38281250000000,117219.90625000000000,115672.53125000000000,1.1564612685707651
greenFont,"Dec 23, 2019",1577059200,2019-12-23T00:00:00Z,"115,863","115,119","115,863","114,964",4.00M,3995219,0.64,115863.28906250000000,115118.96093750000000,115863.28906250000000,114964.34375000000000,0.6447220175388712
redFont,"Dec 20, 2019",1576800000,2019-12-20T00:00:00Z,"115,121","115,133","115,171","114,526",6.89M,6887350,-0.01,115121.07812500000000,115133.11718750000000,115170.57812500000000,114525.95312500000000,-0.008835025242929265
greenFont,"Dec 19, 2019",1576713600,2019-12-19T00:00:00Z,"115,131","114,313","115,132","113,712",5.78M,5784602,0.71,115131.25000000000000,114313.35156250000000,115132.00781250000000,113712.39062500000000,0.7143455135992182
greenFont,"Dec 18, 2019",1576627200,2019-12-18T00:00:00Z,"114,315","112,618","114,339","112,300",7.94M,7940914,1.51,114314.64843750000000,112618.25000000000000,114338.50781250000000,112299.89843750000000,1.508664287075981
greenFont,"Dec 17, 2019",1576540800,2019-12-17T00:00:00Z,"112,616","111,897","112,695","111,897",5.35M,5352480,0.64,112615.65625000000000,111896.53906250000000,112695.34375000000000,111896.53906250000000,0.6431122973870905
redFont,"Dec 16, 2019",1576454400,2019-12-16T00:00:00Z,"111,896","112,565","113,197","111,896",6.08M,6078318,-0.59,111896.03906250000000,112565.28125000000000,113196.82812500000000,111896.03906250000000,-0.5941643921677933
greenFont,"Dec 13, 2019",1576195200,2019-12-13T00:00:00Z,"112,565","112,205","112,829","111,780",7.71M,7712074,0.33,112564.85937500000000,112204.75781250000000,112829.31250000000000,111779.96093750000000,0.3254171358877482
greenFont,"Dec 12, 2019",1576108800,2019-12-12T00:00:00Z,"112,200","110,963","112,445","110,963",5.68M,5681977,1.11,112199.74218750000000,110963.07812500000000,112444.74218750000000,110963.07812500000000,1.1137634541086185
greenFont,"Dec 11, 2019",1576022400,2019-12-11T00:00:00Z,"110,964","110,672","111,227","110,530",5.15M,5146109,0.26,110963.86718750000000,110672.07031250000000,111226.71093750000000,110529.50000000000000,0.2637156230999864
redFont,"Dec 10, 2019",1575936000,2019-12-10T00:00:00Z,"110,672","110,973","111,184","110,133",4.76M,4758843,-0.28,110672.00781250000000,110973.03125000000000,111184.36718750000000,110132.84375000000000,-0.275028273326066
redFont,"Dec 09, 2019",1575849600,2019-12-09T00:00:00Z,"110,977","111,125","111,453","110,870",4.99M,4991465,-0.13,110977.22656250000000,111125.10156250000000,111453.04687500000000,110869.86718750000000,-0.13365348490336398
greenFont,"Dec 06, 2019",1575590400,2019-12-06T00:00:00Z,"111,126","110,623","111,430","110,623",4.97M,4968135,0.46,111125.75000000000000,110622.92187500000000,111429.65625000000000,110622.92187500000000,0.4551312740688312
greenFont,"Dec 05, 2019",1575504000,2019-12-05T00:00:00Z,"110,622","110,297","111,073","110,008",4.40M,4399068,0.29,110622.27343750000000,110297.32812500000000,111072.79687500000000,110007.67187500000000,0.2913336731706775
greenFont,"Dec 04, 2019",1575417600,2019-12-04T00:00:00Z,"110,301","108,962","110,301","108,962",4.89M,4889510,1.23,110300.92968750000000,108961.96093750000000,110300.92968750000000,108961.96093750000000,1.2343569520701838
greenFont,"Dec 03, 2019",1575331200,2019-12-03T00:00:00Z,"108,956","108,931","109,198","108,190",5.22M,5223121,0.03,108956.02343750000000,108930.96875000000000,109197.77343750000000,108190.46093750000000,0.025884397940666274
greenFont,"Dec 02, 2019",1575244800,2019-12-02T00:00:00Z,"108,928","108,233","109,279","108,233",4.71M,4708013,0.64,108927.82812500000000,108233.28125000000000,109278.67187500000000,108233.28125000000000,0.6417128511476224
redFont,"Nov 29, 2019",1574985600,2019-11-29T00:00:00Z,"108,233","108,290","108,708","107,759",4.19M,4186611,-0.05,108233.28125000000000,108290.09375000000000,108707.54687500000000,107759.39062500000000,-0.052463247590456535
greenFont,"Nov 28, 2019",1574899200,2019-11-28T00:00:00Z,"108,290","107,708","108,333","107,148",3.67M,3666125,0.54,108290.09375000000000,107707.75000000000000,108333.02343750000000,107148.02343750000000,0.5406702396067136
greenFont,"Nov 27, 2019",1574812800,2019-11-27T00:00:00Z,"107,708","107,059","107,991","106,312",4.42M,4418220,0.61,107707.75000000000000,107059.39843750000000,107991.14843750000000,106312.21093750000000,0.605599855745967
redFont,"Nov 26, 2019",1574726400,2019-11-26T00:00:00Z,"107,059","108,424","108,424","106,414",6.90M,6904943,-1.26,107059.39843750000000,108423.92968750000000,108423.92968750000000,106413.92968750000000,-1.2585148444009167
redFont,"Nov 25, 2019",1574640000,2019-11-25T00:00:00Z,"108,424","108,692","108,915","108,080",4.51M,4512383,-0.25,108423.92968750000000,108692.28125000000000,108914.72656250000000,108079.86718750000000,-0.2468910942100592
greenFont,"Nov 22, 2019",1574380800,2019-11-22T00:00:00Z,"108,692","107,497","108,692","107,157",4.80M,4796088,1.11,108692.28125000000000,107496.50781250000000,108692.28125000000000,107156.64062500000000,1.1121777618082993
greenFont,"Nov 21, 2019",1574294400,2019-11-21T00:00:00Z,"107,497","105,866","107,497","105,864",5.82M,5819414,1.54,107496.72656250000000,105866.11718750000000,107496.72656250000000,105864.46875000000000,1.542114509193863
redFont,"Nov 19, 2019",1574121600,2019-11-19T00:00:00Z,"105,864","106,269","106,950","105,367",3.61M,3610272,-0.38,105864.17968750000000,106268.82031250000000,106949.81250000000000,105366.67968750000000,-0.3811735873735817
redFont,"Nov 18, 2019",1574035200,2019-11-18T00:00:00Z,"106,269","106,566","107,519","106,246",4.92M,4919796,-0.27,106269.25000000000000,106566.03906250000000,107519.17968750000000,106246.06250000000000,-0.2699335837424275
greenFont,"Nov 14, 2019",1573689600,2019-11-14T00:00:00Z,"106,557","106,052","106,758","105,820",5.36M,5364293,0.47,106556.88281250000000,106052.39062500000000,106757.60937500000000,105820.36718750000000,0.4685365897855237
redFont,"Nov 13, 2019",1573603200,2019-11-13T00:00:00Z,"106,060","106,751","106,786","105,261",5.34M,5339018,-0.65,106059.95312500000000,106751.10937500000000,106785.78906250000000,105260.78125000000000,-0.6474464331532854
redFont,"Nov 12, 2019",1573516800,2019-11-12T00:00:00Z,"106,751","108,368","108,368","106,232",5.22M,5219283,-1.49,106751.10937500000000,108367.79687500000000,108367.79687500000000,106232.45312500000000,-1.4915256485602513
greenFont,"Nov 11, 2019",1573430400,2019-11-11T00:00:00Z,"108,367","107,622","108,367","106,814",3.93M,3928943,0.69,108367.43750000000000,107621.71875000000000,108367.43750000000000,106813.53125000000000,0.6861172159071649
redFont,"Nov 08, 2019",1573171200,2019-11-08T00:00:00Z,"107,629","109,572","109,572","107,127",5.42M,5419584,-1.78,107628.97656250000000,109572.15625000000000,109572.15625000000000,107126.64843750000000,-1.7809669583161305
greenFont,"Nov 07, 2019",1573084800,2019-11-07T00:00:00Z,"109,581","108,360","109,672","108,360",6.08M,6075619,1.13,109580.57031250000000,108360.21875000000000,109671.90625000000000,108360.21875000000000,1.1261988731450396
redFont,"Nov 06, 2019",1572998400,2019-11-06T00:00:00Z,"108,360","108,719","109,633","107,446",5.51M,5505479,-0.33,108360.21875000000000,108719.02343750000000,109633.14062500000000,107445.53906250000000,-0.33002935103281933
redFont,"Nov 05, 2019",1572912000,2019-11-05T00:00:00Z,"108,719","108,779","109,343","108,253",5.66M,5657574,-0.06,108719.02343750000000,108778.78125000000000,109342.85937500000000,108252.78125000000000,-0.05543763556868356
greenFont,"Nov 04, 2019",1572825600,2019-11-04T00:00:00Z,"108,779","108,196","109,352","108,196",5.18M,5182230,0.54,108779.32812500000000,108195.71875000000000,109352.13281250000000,108195.71875000000000,0.5394813980260438
greenFont,"Nov 01, 2019",1572566400,2019-11-01T00:00:00Z,"108,196","107,221","108,496","107,220",5.47M,5466343,0.91,108195.63281250000000,107220.93750000000000,108496.07812500000000,107220.42968750000000,0.9100972316075516
redFont,"Oct 31, 2019",1572480000,2019-10-31T00:00:00Z,"107,220","108,403","108,403","106,356",5.38M,5376018,-1.10,107219.82812500000000,108403.11718750000000,108403.11718750000000,106355.82031250000000,-1.0955980993307588
greenFont,"Oct 30, 2019",1572393600,2019-10-30T00:00:00Z,"108,408","107,557","108,408","106,622",5.45M,5450551,0.79,108407.53906250000000,107557.10937500000000,108407.53906250000000,106622.00781250000000,0.7914753332939644
redFont,"Oct 29, 2019",1572307200,2019-10-29T00:00:00Z,"107,556","108,189","108,195","107,313",4.31M,4313153,-0.58,107556.25781250000000,108189.32031250000000,108195.21875000000000,107313.04687500000000,-0.5830685046097818
greenFont,"Oct 28, 2019",1572220800,2019-10-28T00:00:00Z,"108,187","107,366","108,393","107,362",3.97M,3967222,0.77,108187.06250000000000,107365.65625000000000,108392.71875000000000,107362.46875000000000,0.7668220258477257
greenFont,"Oct 25, 2019",1571961600,2019-10-25T00:00:00Z,"107,364","106,990","108,083","106,990",5.40M,5398858,0.35,107363.77343750000000,106989.53906250000000,108083.25781250000000,106989.53906250000000,0.35296625358992517
redFont,"Oct 24, 2019",1571875200,2019-10-24T00:00:00Z,"106,986","107,553","107,744","106,593",5.62M,5619185,-0.52,106986.14843750000000,107552.71875000000000,107744.07812500000000,106592.71875000000000,-0.5183435786941052
greenFont,"Oct 23, 2019",1571788800,2019-10-23T00:00:00Z,"107,544","107,381","107,959","107,041",4.66M,4656234,0.15,107543.59375000000000,107381.10937500000000,107958.82031250000000,107040.78906250000000,0.1513156047145746
greenFont,"Oct 22, 2019",1571702400,2019-10-22T00:00:00Z,"107,381","106,023","107,421","105,927",5.22M,5224902,1.28,107381.10937500000000,106022.71093750000000,107420.72656250000000,105927.32031250000000,1.2816439233144683
greenFont,"Oct 21, 2019",1571616000,2019-10-21T00:00:00Z,"106,022","104,729","106,027","104,696",3.50M,3504873,1.23,106022.28125000000000,104728.89062500000000,106026.90625000000000,104695.52343750000000,1.2349893303379007
redFont,"Oct 18, 2019",1571356800,2019-10-18T00:00:00Z,"104,729","105,012","105,464","104,525",4.48M,4478105,-0.27,104728.89062500000000,105011.71093750000000,105464.25000000000000,104524.96875000000000,-0.2731806881094276
redFont,"Oct 17, 2019",1571270400,2019-10-17T00:00:00Z,"105,016","105,389","105,891","104,827",4.19M,4188961,-0.39,105015.77343750000000,105388.63281250000000,105891.18750000000000,104826.60937500000000,-0.38608673794018994
greenFont,"Oct 16, 2019",1571184000,2019-10-16T00:00:00Z,"105,423","104,486","105,462","103,521",4.51M,4509409,0.89,105422.79687500000000,104485.86718750000000,105462.07031250000000,103521.07812500000000,0.893136455614885
greenFont,"Oct 15, 2019",1571097600,2019-10-15T00:00:00Z,"104,490","104,299","105,048","104,052",4.09M,4093398,0.18,104489.56250000000000,104298.53125000000000,105047.61718750000000,104052.47656250000000,0.18023157307812787
greenFont,"Oct 14, 2019",1571011200,2019-10-14T00:00:00Z,"104,302","103,834","104,305","103,438",2.99M,2987938,0.45,104301.57812500000000,103833.59375000000000,104304.85156250000000,103438.46875000000000,0.4523235643903466
